,x,y,z
0,233520.55000000002,4282855.4,127.33
1,233520.66,4282857.39,127.3
2,233520.77000000002,4282859.34,127.26
3,233520.87,4282861.29,127.24000000000001
4,233520.99,4282863.25,127.3
5,233521.1,4282865.22,127.27
6,233521.16,4282866.2,127.26
7,233522.18,4282898.68,127.14
8,233522.12,4282897.72,127.17
9,233522.08000000002,4282896.76,127.19
10,233521.92,4282893.89,127.28
11,233521.86000000002,4282892.91,127.34
12,233521.81,4282891.98,127.3
13,233521.47,4282886.24,127.38000000000001
14,233521.37,4282884.34,127.4
15,233520.6,4282871.01,127.29
16,233520.01,4282860.6,127.27
17,233519.95,4282859.64,127.3
18,233519.9,4282858.68,127.32000000000001
19,233519.85,4282857.73,127.32000000000001
20,233519.78,4282856.79,127.34
21,233519.68,4282854.88,127.39
22,233519.46,4282851.11,127.4
23,233519.19,4282846.37,127.35000000000001
24,233518.38,4282851.5600000005,127.43
25,233518.49,4282853.5200000005,127.44
26,233518.93,4282861.37,127.33
27,233519.15,4282865.29,127.31
28,233519.54,4282872.17,127.38000000000001
29,233519.59,4282873.15,127.4
30,233520.2,4282883.96,127.43
31,233520.26,4282884.97,127.39
32,233520.31,4282885.96,127.36
33,233520.37,4282886.94,127.38000000000001
34,233520.64,4282891.88,127.3
35,233520.69,4282892.87,127.29
36,233520.76,4282893.87,127.31
37,233520.81,4282894.86,127.28
38,233520.91,4282896.83,127.24000000000001
39,233521.02000000002,4282898.82,127.15
40,233521.07,4282899.8,127.15
41,233521.19,4282901.8,127.07000000000001
42,233521.41,4282905.76,127.05
43,233521.52000000002,4282907.73,127.04
44,233521.58000000002,4282908.73,127.05
45,233521.62,4282909.73,127.01
46,233521.79,4282912.68,127.05
47,233521.96,4282915.66,127.0
48,233522.78,4282930.58,126.88000000000001
49,233522.84,4282931.55,126.89
50,233523.06,4282935.54,126.88000000000001
51,233523.28,4282939.5200000005,126.89
52,233523.39,4282941.53,126.87
53,233523.56,4282944.5,126.91
54,233523.78,4282948.5,126.89
55,233523.83000000002,4282949.5,126.88000000000001
56,233523.89,4282950.46,126.92
57,233522.66,4282940.7,126.88000000000001
58,233522.6,4282939.74,126.87
59,233522.55000000002,4282938.76,126.85000000000001
60,233522.38,4282935.88,126.85000000000001
61,233522.33000000002,4282934.89,126.89
62,233522.28,4282933.94,126.87
63,233522.22,4282932.98,126.87
64,233522.11000000002,4282931.05,126.88000000000001
65,233522.0,4282929.12,126.9
66,233521.78,4282925.25,126.94
67,233521.73,4282924.3100000005,126.99000000000001
68,233521.51,4282920.46,127.01
69,233521.4,4282918.55,127.01
70,233521.13,4282913.79,127.0
71,233521.08000000002,4282912.8100000005,127.06
72,233520.97,4282910.9,127.03
73,233520.91,4282909.96,127.04
74,233520.75,4282907.09,127.05
75,233520.7,4282906.12,127.06
76,233520.53,4282903.28,127.07000000000001
77,233520.48,4282902.33,127.11
78,233520.43,4282901.36,127.14
79,233520.11000000002,4282895.67,127.24000000000001
80,233520.06,4282894.73,127.27
81,233519.89,4282891.85,127.32000000000001
82,233519.73,4282889.01,127.37
83,233519.67,4282888.07,127.34
84,233519.56,4282886.17,127.33
85,233519.51,4282885.24,127.34
86,233519.25,4282880.49,127.46000000000001
87,233519.14,4282878.6,127.41
88,233518.81,4282872.92,127.45
89,233517.84,4282855.98,127.46000000000001
90,233517.78,4282855.0200000005,127.44
91,233517.73,4282854.08,127.48
92,233517.68,4282853.15,127.46000000000001
93,233517.45,4282849.37,127.43
94,233516.91,4282860.73,127.4
95,233517.02000000002,4282862.72,127.36
96,233517.36000000002,4282868.68,127.37
97,233518.65,4282891.62,127.29
98,233518.81,4282894.6,127.28
99,233518.87,4282895.61,127.27
100,233518.92,4282896.6,127.21000000000001
101,233519.03,4282898.61,127.15
102,233519.09,4282899.61,127.14
103,233519.14,4282900.62,127.15
104,233519.19,4282901.61,127.13000000000001
105,233519.31,4282903.62,127.05
106,233519.36000000002,4282904.62,127.04
107,233519.41,4282905.62,127.03
108,233519.58000000002,4282908.62,127.03
109,233519.75,4282911.63,127.0
110,233519.86000000002,4282913.62,127.0
111,233519.92,4282914.63,127.0
112,233519.97,4282915.62,126.96000000000001
113,233520.7,4282928.64,126.89
114,233520.76,4282929.66,126.89
115,233520.98,4282933.66,126.91
116,233521.08000000002,4282935.67,126.84
117,233521.25,4282938.68,126.85000000000001
118,233521.31,4282939.68,126.81
119,233521.42,4282941.69,126.85000000000001
120,233521.48,4282942.69,126.86
121,233521.53,4282943.69,126.87
122,233521.59,4282944.69,126.86
123,233521.7,4282946.7,126.9
124,233521.27000000002,4282950.83,126.84
125,233521.21,4282949.88,126.83
126,233521.16,4282948.92,126.87
127,233521.11000000002,4282947.94,126.86
128,233521.05000000002,4282946.98,126.85000000000001
129,233520.89,4282944.08,126.85000000000001
130,233520.83000000002,4282943.12,126.86
131,233520.77000000002,4282942.15,126.83
132,233520.72,4282941.18,126.81
133,233520.66,4282940.23,126.82000000000001
134,233520.61000000002,4282939.2700000005,126.83
135,233520.55000000002,4282938.29,126.84
136,233520.45,4282936.38,126.87
137,233520.39,4282935.42,126.88000000000001
138,233520.34,4282934.46,126.88000000000001
139,233520.28,4282933.5,126.86
140,233520.23,4282932.54,126.89
141,233520.17,4282931.5600000005,126.87
142,233520.12,4282930.63,126.88000000000001
143,233519.96,4282927.75,126.87
144,233519.9,4282926.8,126.87
145,233519.58000000002,4282921.07,126.9
146,233519.53,4282920.12,126.92
147,233519.41,4282918.2,126.92
148,233519.31,4282916.3100000005,126.94
149,233519.09,4282912.48,126.99000000000001
150,233518.88,4282908.7,127.03
151,233518.77000000002,4282906.8100000005,127.03
152,233518.6,4282903.97,127.02
153,233518.55000000002,4282903.0,127.04
154,233518.45,4282901.13,127.12
155,233518.34,4282899.23,127.15
156,233518.24,4282897.34,127.21000000000001
157,233518.13,4282895.44,127.23
158,233518.02000000002,4282893.55,127.21000000000001
159,233517.91,4282891.68,127.28
160,233517.80000000002,4282889.79,127.3
161,233517.7,4282887.91,127.37
162,233517.59,4282886.01,127.35000000000001
163,233517.43,4282883.2,127.42
164,233517.21,4282879.42,127.42
165,233517.16,4282878.5,127.41
166,233517.0,4282875.69,127.42
167,233516.95,4282874.72,127.45
168,233516.56,4282868.17,127.37
169,233516.51,4282867.26,127.39
170,233516.46,4282866.33,127.36
171,233516.35,4282864.45,127.36
172,233516.24,4282862.58,127.35000000000001
173,233516.02000000002,4282858.8100000005,127.39
174,233515.92,4282856.97,127.39
175,233515.86000000002,4282856.0200000005,127.4
176,233515.6,4282851.35,127.39
177,233515.54,4282850.43,127.3
178,233515.43,4282848.55,127.36
179,233515.34,4282867.5,127.39
180,233515.73,4282874.47,127.41
181,233515.95,4282878.48,127.4
182,233516.01,4282879.47,127.41
183,233516.29,4282884.47,127.35000000000001
184,233516.96,4282896.51,127.18
185,233517.23,4282901.54,127.04
186,233517.29,4282902.54,126.99000000000001
187,233517.4,4282904.5600000005,126.99000000000001
188,233517.52000000002,4282906.53,126.99000000000001
189,233517.57,4282907.5600000005,127.0
190,233517.68,4282909.55,126.97
191,233517.73,4282910.57,126.95
192,233517.79,4282911.58,126.94
193,233517.85,4282912.57,126.96000000000001
194,233517.9,4282913.59,126.94
195,233517.96,4282914.6,126.9
196,233518.01,4282915.6,126.87
197,233518.91,4282931.68,126.82000000000001
198,233519.03,4282933.7,126.86
199,233519.13,4282935.71,126.85000000000001
200,233519.63,4282944.76,126.78
201,233519.7,4282945.79,126.85000000000001
202,233519.86000000002,4282948.8100000005,126.78
203,233519.98,4282950.8100000005,126.82000000000001
204,233518.77000000002,4282941.79,126.75
205,233518.72,4282940.83,126.75
206,233518.62,4282938.93,126.78
207,233518.55000000002,4282937.97,126.77
208,233518.51,4282937.0200000005,126.76
209,233518.29,4282933.22,126.82000000000001
210,233518.24,4282932.26,126.79
211,233518.07,4282929.41,126.81
212,233518.02000000002,4282928.45,126.85000000000001
213,233517.96,4282927.5200000005,126.78
214,233517.80000000002,4282924.67,126.83
215,233517.0,4282910.5200000005,126.93
216,233516.84,4282907.7,126.96000000000001
217,233516.78,4282906.75,126.97
218,233516.73,4282905.82,126.93
219,233516.63,4282903.95,126.94
220,233516.52000000002,4282902.07,127.0
221,233516.41,4282900.16,127.07000000000001
222,233516.36000000002,4282899.25,127.11
223,233516.26,4282897.37,127.19
224,233516.15,4282895.49,127.21000000000001
225,233516.1,4282894.5600000005,127.21000000000001
226,233515.51,4282884.24,127.46000000000001
227,233515.47,4282883.33,127.5
228,233515.41,4282882.39,127.53
229,233515.36000000002,4282881.45,127.53
230,233515.30000000002,4282880.5200000005,127.51
231,233515.25,4282879.58,127.5
232,233515.2,4282878.66,127.52
233,233515.14,4282877.72,127.5
234,233514.61000000002,4282868.39,127.53
235,233514.5,4282866.57,127.46000000000001
236,233514.17,4282860.97,127.49000000000001
237,233514.12,4282860.04,127.5
238,233514.06,4282859.09,127.49000000000001
239,233514.01,4282858.18,127.47
240,233513.80000000002,4282854.45,127.45
241,233513.74,4282853.53,127.42
242,233513.69,4282852.59,127.44
243,233513.58000000002,4282850.75,127.39
244,233513.31,4282846.07,127.55
245,233512.2,4282847.0200000005,127.55
246,233512.37,4282849.96,127.52
247,233512.43,4282850.97,127.51
248,233512.48,4282851.94,127.53
249,233512.6,4282853.91,127.56
250,233512.77000000002,4282856.86,127.61
251,233512.99,4282860.79,127.64
252,233513.05000000002,4282861.7700000005,127.67
253,233513.16,4282863.75,127.7
254,233513.22,4282864.73,127.69
255,233513.38,4282867.7,127.69
256,233513.67,4282872.62,127.76
257,233513.77000000002,4282874.6,127.74000000000001
258,233513.83000000002,4282875.59,127.75
259,233514.16,4282881.5200000005,127.71000000000001
260,233514.23,4282882.53,127.69
261,233514.28,4282883.51,127.65
262,233514.49,4282887.47,127.58
263,233515.09,4282898.42,127.29
264,233515.37,4282903.37,127.14
265,233515.43,4282904.39,127.10000000000001
266,233515.76,4282910.37,127.05
267,233516.42,4282922.3,126.98
268,233517.53,4282942.26,126.8
269,233517.64,4282944.26,126.8
270,233517.81,4282947.25,126.78
271,233516.77000000002,4282940.96,126.84
272,233516.71,4282939.99,126.85000000000001
273,233516.66,4282939.03,126.89
274,233516.61000000002,4282938.0600000005,126.9
275,233516.55000000002,4282937.1,126.89
276,233516.5,4282936.13,126.87
277,233516.34,4282933.24,126.93
278,233516.22,4282931.3100000005,126.94
279,233516.0,4282927.46,126.96000000000001
280,233515.95,4282926.5,126.94
281,233515.79,4282923.63,127.03
282,233515.24,4282914.0600000005,127.09
283,233515.19,4282913.09,127.09
284,233515.14,4282912.14,127.10000000000001
285,233515.08000000002,4282911.2,127.10000000000001
286,233514.96,4282909.29,127.11
287,233514.92,4282908.33,127.14
288,233514.81,4282906.42,127.17
289,233514.75,4282905.49,127.13000000000001
290,233514.59,4282902.63,127.25
291,233514.27000000002,4282896.91,127.41
292,233514.11000000002,4282894.0600000005,127.49000000000001
293,233514.06,4282893.13,127.46000000000001
294,233514.01,4282892.18,127.57000000000001
295,233513.95,4282891.23,127.57000000000001
296,233513.36000000002,4282880.82,127.81
297,233513.31,4282879.89,127.78
298,233513.26,4282878.95,127.78
299,233513.21,4282877.99,127.78
300,233512.81,4282871.42,127.78
301,233512.66,4282868.59,127.72
