,x,y,z
9709,483614.07,3811182.5500000003,195.03
9710,483613.89,3811180.61,195.05
9711,483613.69,3811178.67,195.01
9712,483613.31,3811174.79,194.98000000000002
9713,483613.13,3811172.86,194.95000000000002
9714,483613.03,3811171.89,194.98000000000002
9715,483612.94,3811170.91,195.0
9716,483612.65,3811168.0,194.97
9717,483612.37,3811165.1,194.97
9718,483612.18,3811163.16,194.97
9719,483611.99,3811161.22,194.99
9720,483611.61,3811157.34,194.95000000000002
9721,483611.52,3811156.37,194.91
9722,483611.42,3811155.41,194.84
9723,483611.33,3811154.45,194.84
9724,483611.24,3811153.48,194.83
9725,483611.14,3811152.52,194.8
9726,483610.73,3811147.73,193.63
9727,483610.42,3811143.91,192.16
9728,483610.13,3811140.11,190.3
9729,483609.85000000003,3811137.21,190.16
9730,483609.76,3811136.23,190.15
9731,483609.57,3811134.3000000003,190.07
9732,483609.47000000003,3811133.34,189.99
9733,483609.38,3811132.36,189.99
9734,483609.02,3811128.49,189.72
9735,483608.83,3811126.56,189.64000000000001
9736,483608.64,3811124.62,189.62
9737,483609.75,3811123.43,189.49
9738,483609.94,3811125.36,189.6
9739,483610.03,3811126.33,189.64000000000001
9740,483610.42,3811130.21,189.83
9741,483610.7,3811133.1,190.0
9742,483610.89,3811135.04,190.12
9743,483611.28,3811138.91,190.22
9744,483611.37,3811139.89,190.28
9745,483611.52,3811141.77,191.26
9746,483611.60000000003,3811142.72,191.75
9747,483611.67,3811143.68,192.14000000000001
9748,483611.83,3811145.5700000003,192.9
9749,483611.99,3811147.47,193.67000000000002
9750,483612.15,3811149.35,194.36
9751,483612.42,3811152.25,194.81
9752,483612.62,3811154.19,194.8
9753,483612.99,3811158.04,194.96
9754,483613.09,3811159.0100000002,195.0
9755,483613.28,3811160.94,194.99
9756,483613.38,3811161.9,194.94
9757,483613.67,3811164.81,194.98000000000002
9758,483614.07,3811168.68,195.0
9759,483614.36,3811171.59,194.96
9760,483614.55,3811173.52,194.97
9761,483614.74,3811175.45,194.99
9762,483614.84,3811176.42,195.0
9763,483614.94,3811177.39,195.0
9764,483615.04000000004,3811178.36,195.0
9765,483615.13,3811179.33,195.03
9766,483615.23,3811180.3000000003,195.03
9767,483615.42,3811182.24,194.99
9768,483615.62,3811184.18,195.0
9769,483615.91000000003,3811187.08,195.01
9770,483616.10000000003,3811189.0300000003,195.0
9771,483616.5,3811192.91,194.98000000000002
9772,483616.79000000004,3811195.83,195.0
9773,483616.89,3811196.81,194.97
9774,483617.09,3811198.75,194.97
9775,483617.19,3811199.73,194.92000000000002
9776,483617.28,3811200.7,194.94
9777,483617.68,3811204.6,194.77
9778,483617.88,3811206.5500000003,194.72
9779,483618.08,3811208.5,194.72
9780,483619.04000000004,3811210.13,194.4
9781,483618.83,3811208.13,194.71
9782,483618.54000000004,3811205.2,194.77
9783,483618.45,3811204.22,194.77
9784,483618.34,3811203.25,194.84
9785,483618.24,3811202.27,194.9
9786,483618.15,3811201.29,194.89000000000001
9787,483617.67,3811196.44,194.93
9788,483617.47000000003,3811194.49,195.0
9789,483617.29000000004,3811192.54,194.98000000000002
9790,483617.0,3811189.62,194.98000000000002
9791,483616.9,3811188.66,194.96
9792,483616.72000000003,3811186.7,194.99
9793,483616.62,3811185.73,194.98000000000002
9794,483616.52,3811184.7600000002,194.99
9795,483616.33,3811182.8200000003,195.0
9796,483616.24,3811181.85,195.0
9797,483616.15,3811180.87,195.01
9798,483615.95,3811178.93,195.01
9799,483615.76,3811176.98,195.02
9800,483615.57,3811175.0500000003,194.98000000000002
9801,483615.28,3811172.15,194.99
9802,483615.10000000003,3811170.2,195.0
9803,483615.0,3811169.23,194.96
9804,483614.91000000003,3811168.27,194.98000000000002
9805,483614.81,3811167.29,194.99
9806,483614.71,3811166.33,194.98000000000002
9807,483614.62,3811165.36,194.98000000000002
9808,483614.53,3811164.39,194.97
9809,483614.43,3811163.42,194.99
9810,483614.24,3811161.48,194.99
9811,483614.05,3811159.54,194.96
9812,483613.86,3811157.61,194.92000000000002
9813,483613.58,3811154.7,194.83
9814,483613.3,3811151.8000000003,194.81
9815,483613.21,3811150.84,194.8
9816,483613.11,3811149.86,194.73000000000002
9817,483612.96,3811147.97,193.89000000000001
9818,483612.88,3811147.0100000002,193.59
9819,483612.73,3811145.12,192.8
9820,483612.49,3811142.2600000002,191.61
9821,483612.35000000003,3811140.36,190.57
9822,483612.18,3811138.43,190.17000000000002
9823,483611.9,3811135.5300000003,190.13
9824,483611.72000000003,3811133.59,190.01
9825,483611.53,3811131.66,189.9
9826,483611.44,3811130.68,189.84
9827,483611.25,3811128.74,189.74
9828,483611.16000000003,3811127.7800000003,189.68
9829,483611.06,3811126.81,189.64000000000001
9830,483610.87,3811124.87,189.57
9831,483610.69,3811122.94,189.5
9832,483612.06,3811124.41,189.56
9833,483612.25,3811126.33,189.62
9834,483612.44,3811128.2600000002,189.71
9835,483612.83,3811132.14,189.96
9836,483612.92,3811133.11,189.97
9837,483613.01,3811134.0700000003,190.06
9838,483613.21,3811136.0,190.12
9839,483613.3,3811136.98,190.15
9840,483613.4,3811137.94,190.13
9841,483613.58,3811139.88,190.31
9842,483613.66000000003,3811140.8200000003,190.88
9843,483614.2,3811147.47,193.76
9844,483614.45,3811150.3200000003,194.81
9845,483614.64,3811152.23,194.85
9846,483614.74,3811153.21,194.82
9847,483614.93,3811155.14,194.86
9848,483615.04000000004,3811156.11,194.88
9849,483615.13,3811157.08,194.93
9850,483615.22000000003,3811158.0300000003,194.96
9851,483615.32,3811159.0,194.99
9852,483615.41000000003,3811159.96,195.01
9853,483615.71,3811162.87,194.97
9854,483615.91000000003,3811164.81,194.98000000000002
9855,483616.10000000003,3811166.75,194.97
9856,483616.49,3811170.61,194.99
9857,483616.59,3811171.58,194.99
9858,483616.68,3811172.54,195.05
9859,483616.88,3811174.5,195.01
9860,483616.98,3811175.46,194.97
9861,483617.07,3811176.42,194.98000000000002
9862,483617.66000000003,3811182.24,195.01
9863,483617.86,3811184.19,194.96
9864,483618.15,3811187.09,194.98000000000002
9865,483618.35000000003,3811189.04,194.98000000000002
9866,483618.45,3811190.0100000002,194.98000000000002
9867,483618.55,3811190.98,194.95000000000002
9868,483618.65,3811191.95,194.99
9869,483618.84,3811193.89,195.01
9870,483618.94,3811194.87,194.98000000000002
9871,483619.04000000004,3811195.84,195.0
9872,483619.23,3811197.79,194.95000000000002
9873,483619.43,3811199.74,194.9
9874,483619.63,3811201.68,194.86
9875,483620.13,3811206.5700000003,194.72
9876,483620.23,3811207.54,194.72
9877,483620.44,3811209.52,194.43
9878,483621.12,3811208.4,194.66
9879,483620.92,3811206.43,194.73000000000002
9880,483620.63,3811203.5100000002,194.81
9881,483620.34,3811200.58,194.87
9882,483620.24,3811199.61,194.93
9883,483620.15,3811198.63,194.93
9884,483619.95,3811196.67,194.97
