x,y,z
358,233242.62,4283498.78,127.85000000000001
359,233242.58000000002,4283497.84,127.83
360,233242.49,4283495.95,127.86
361,233242.45,4283495.04,127.86
362,233242.4,4283494.09,127.89
363,233242.18,4283489.39,127.94
364,233242.13,4283488.45,127.95
365,233242.08000000002,4283487.51,127.93
366,233242.04,4283486.5600000005,127.92
367,233241.99,4283485.63,127.97
368,233241.95,4283484.69,127.97
369,233241.9,4283483.74,127.96000000000001
370,233241.85,4283482.8,127.92
371,233241.77000000002,4283480.93,127.97
372,233241.72,4283479.98,127.91
373,233241.63,4283478.1,127.93
374,233241.59,4283477.14,127.93
375,233241.49,4283475.28,127.98
376,233241.45,4283474.33,127.99000000000001
377,233241.4,4283473.38,127.96000000000001
378,233241.36000000002,4283472.44,127.95
379,233241.26,4283470.5600000005,127.93
380,233241.17,4283468.68,127.95
381,233241.13,4283467.72,127.96000000000001
382,233241.08000000002,4283466.79,127.96000000000001
383,233241.04,4283465.85,127.96000000000001
384,233240.95,4283463.95,127.92
385,233242.06,4283465.44,128.1
386,233242.25,4283469.34,128.08
387,233242.34,4283471.32,128.12
388,233242.44,4283473.2700000005,128.13
389,233242.53,4283475.24,128.14000000000001
390,233242.73,4283479.16,128.11
391,233242.93,4283483.09,128.07
392,233243.03,4283485.05,128.11
393,233243.12,4283487.0200000005,128.11
394,233243.81,4283500.84,128.01
395,233243.9,4283502.8100000005,128.03
396,233246.18,4283529.97,127.98
397,233246.13,4283529.04,127.99000000000001
398,233246.09,4283528.11,127.98
399,233246.0,4283526.24,128.01
400,233245.95,4283525.3,128.01
401,233245.36000000002,4283513.15,128.09
402,233245.09,4283507.54,128.14000000000001
403,233244.99,4283505.65,128.12
404,233244.95,4283504.73,128.16
405,233244.9,4283503.78,128.12
406,233244.82,4283501.91,128.14000000000001
407,233244.77000000002,4283500.98,128.16
408,233244.68,4283499.09,128.15
409,233244.63,4283498.17,128.17000000000002
410,233244.54,4283496.29,128.18
411,233244.26,4283490.66,128.22
412,233244.22,4283489.71,128.22
413,233244.09,4283486.91,128.19
414,233243.72,4283479.39,128.23
415,233243.68,4283478.45,128.25
416,233243.59,4283476.5600000005,128.25
417,233243.54,4283475.61,128.26
418,233243.49,4283474.68,128.24
419,233243.4,4283472.8,128.27
420,233243.23,4283469.03,128.24
421,233243.14,4283467.12,128.2
422,233243.08000000002,4283466.18,128.25
423,233243.04,4283465.25,128.24
424,233243.0,4283464.29,128.22
425,233244.56,4283473.5,128.42000000000002
426,233244.66,4283475.47,128.41
427,233246.92,4283520.87,128.17000000000002
428,233247.72,4283536.8,128.13
429,233247.88,4283539.79,128.11
430,233247.98,4283541.79,128.07
431,233247.95,4283522.83,128.32
432,233247.49,4283513.41,128.39000000000001
433,233246.66,4283496.48,128.52
434,233246.2,4283465.61,128.72
435,233246.36000000002,4283468.5600000005,128.72
436,233246.89,4283479.41,128.73
437,233247.09,4283483.34,128.74
438,233248.02000000002,4283502.18,128.63
439,233248.12,4283504.15,128.64000000000001
440,233248.42,4283510.12,128.66
441,233248.52000000002,4283512.09,128.66
442,233248.57,4283513.1,128.67000000000002
443,233248.62,4283514.1,128.68
444,233248.66,4283515.07,128.66
445,233248.76,4283517.08,128.64000000000001
446,233249.67,4283535.03,128.36
447,233249.77000000002,4283537.0200000005,128.32
448,233249.82,4283538.03,128.29
449,233249.91,4283540.03,128.21
450,233250.92,4283542.71,128.17000000000002
451,233250.83000000002,4283540.85,128.22
452,233250.79,4283539.9,128.23
453,233250.69,4283538.0200000005,128.28
454,233250.64,4283537.07,128.35
455,233250.6,4283536.15,128.37
456,233250.55000000002,4283535.22,128.35
457,233250.46,4283533.33,128.41
458,233250.36000000002,4283531.46,128.46
459,233250.18,4283527.69,128.53
460,233250.14,4283526.7700000005,128.56
461,233250.05000000002,4283524.9,128.64000000000001
462,233250.0,4283523.96,128.66
463,233249.95,4283523.0200000005,128.67000000000002
464,233249.68,4283517.39,128.79
465,233249.54,4283514.57,128.87
466,233249.49,4283513.65,128.87
467,233249.36000000002,4283510.83,128.87
468,233249.27000000002,4283508.95,128.89000000000001
469,233249.23,4283508.01,128.88
470,233249.18,4283507.08,128.87
471,233249.08000000002,4283505.2,128.88
472,233249.0,4283503.32,128.88
473,233248.95,4283502.37,128.88
474,233248.82,4283499.58,128.88
475,233248.77000000002,4283498.63,128.91
476,233248.22,4283487.35,128.92000000000002
477,233248.0,4283482.63,128.92000000000002
478,233247.95,4283481.7,128.95
479,233247.81,4283478.86,128.95
480,233247.68,4283476.04,128.95
