,x,y,z
0,233025.30000000002,4283466.5600000005,128.2
1,233025.11000000002,4283462.74,128.15
2,233025.06,4283461.8100000005,128.09
3,233025.02000000002,4283460.86,128.12
4,233024.74,4283455.14,128.05
5,233024.56,4283451.33,128.05
6,233024.51,4283450.38,128.04
7,233024.32,4283446.55,128.05
8,233027.09,4283461.94,128.21
9,233026.22,4283444.0,128.04
10,233026.18,4283443.04,128.0
11,233029.34,4283467.61,128.06
12,233029.2,4283464.75,128.03
13,233029.01,4283460.93,127.98
14,233028.87,4283458.03,127.91
15,233028.83000000002,4283457.08,127.87
16,233028.64,4283453.25,127.78
17,233028.55000000002,4283451.33,127.77
18,233028.5,4283450.38,127.75
19,233028.46,4283449.39,127.74000000000001
20,233028.32,4283446.5200000005,127.78
21,233031.44,4283468.67,128.02
22,233030.28,4283444.8100000005,127.7
23,233030.23,4283443.86,127.68
24,233030.18,4283442.9,127.73
25,233032.14,4283442.55,127.71000000000001
26,233034.38,4283467.22,127.97
27,233034.95,4283459.13,127.76
28,233034.17,4283442.97,127.65
29,233036.91,4283457.67,127.76
30,233036.77000000002,4283454.82,127.72
31,233036.72,4283453.86,127.71000000000001
32,233036.58000000002,4283451.0,127.69
33,233036.49,4283449.11,127.69
34,233036.34,4283446.24,127.66
35,233036.31,4283445.3,127.64
36,233036.21,4283443.39,127.63000000000001
37,233036.17,4283442.42,127.62
38,233037.47,4283449.1,127.69
39,233037.66,4283453.01,127.7
40,233038.97,4283459.34,127.78
41,233038.78,4283455.53,127.72
42,233038.69,4283453.6,127.71000000000001
43,233038.51,4283449.7700000005,127.68
44,233038.41,4283447.87,127.66
45,233038.32,4283445.94,127.64
46,233039.22,4283442.95,127.63000000000001
47,233041.05000000002,4283460.21,127.75
48,233041.0,4283459.26,127.73
49,233040.68,4283452.59,127.72
50,233040.59,4283450.7,127.68
51,233040.55000000002,4283449.74,127.69
52,233040.26,4283444.01,127.62
53,233043.45,4283468.28,127.87
54,233043.37,4283466.38,127.83
55,233042.99,4283458.76,127.68
56,233042.54,4283449.23,127.63000000000001
57,233042.49,4283448.26,127.67
58,233042.45,4283447.32,127.62
59,233042.30000000002,4283444.45,127.62
60,233045.29,4283464.44,127.77
61,233045.15,4283461.6,127.72
62,233045.06,4283459.7,127.7
63,233044.97,4283457.8100000005,127.69
64,233044.87,4283455.9,127.69
65,233044.82,4283454.95,127.73
66,233044.74,4283453.0600000005,127.72
67,233047.55000000002,4283470.09,127.89
68,233047.04,4283459.58,127.74000000000001
69,233046.81,4283454.7700000005,127.72
70,233046.77000000002,4283453.8100000005,127.75
71,233046.68,4283451.89,127.71000000000001
72,233046.63,4283450.94,127.65
73,233046.49,4283448.07,127.61
74,233046.30000000002,4283444.21,127.62
75,233046.21,4283442.28,127.61
76,233047.32,4283443.57,127.62
77,233047.43,4283445.51,127.62
78,233024.75,4283467.64,128.21
79,233024.81,4283468.61,128.25
80,233024.85,4283469.61,128.27
81,233025.66,4283467.0,128.25
82,233025.36000000002,4283461.28,128.14000000000001
83,233025.16,4283457.47,128.09
84,233024.68,4283447.92,128.03
85,233024.57,4283446.01,128.02
86,233026.54,4283463.8,128.2
87,233026.6,4283464.8,128.23
88,233026.65,4283465.79,128.25
89,233026.7,4283466.7700000005,128.25
90,233026.75,4283467.75,128.24
91,233026.76,4283448.09,127.94
92,233026.67,4283446.19,127.94
93,233028.18,4283454.55,127.92
94,233028.80000000002,4283466.2700000005,128.11
95,233028.95,4283469.21,128.13
96,233028.82,4283447.87,127.71000000000001
97,233029.83000000002,4283447.46,127.72
98,233029.93,4283449.39,127.68
99,233030.13,4283453.26,127.74000000000001
100,233030.59,4283461.94,127.92
101,233032.49,4283457.46,127.81
102,233032.54,4283458.42,127.83
103,233032.64,4283460.39,127.86
104,233032.74,4283462.35,127.92
105,233033.06,4283468.23,128.03
106,233032.75,4283443.65,127.66
107,233034.4,4283455.54,127.71000000000001
108,233034.45,4283456.5200000005,127.71000000000001
109,233034.51,4283457.49,127.75
110,233034.6,4283459.46,127.79
111,233035.15,4283450.2700000005,127.65
112,233035.05000000002,4283448.36,127.64
113,233034.81,4283443.61,127.64
114,233035.95,4283444.12,127.68
115,233035.99,4283445.1,127.64
116,233036.04,4283446.08,127.64
117,233036.14,4283448.01,127.65
118,233036.44,4283453.89,127.66
119,233036.6,4283456.8100000005,127.7
120,233036.65,4283457.8,127.76
121,233037.17,4283467.58,127.96000000000001
122,233037.93,4283463.33,127.84
123,233037.01,4283445.2,127.66
124,233036.96,4283444.25,127.61
125,233036.91,4283443.3,127.66
126,233037.92,4283442.9,127.63000000000001
127,233038.12,4283446.79,127.67
128,233038.17,4283447.7700000005,127.67
129,233038.22,4283448.72,127.66
130,233038.28,4283449.72,127.67
131,233038.63,4283456.54,127.72
132,233038.88,4283461.42,127.75
133,233038.94,4283462.41,127.82000000000001
134,233038.99,4283463.39,127.86
135,233039.03,4283464.35,127.88000000000001
136,233039.19,4283467.3,127.89
137,233039.86000000002,4283461.66,127.79
138,233039.76,4283459.74,127.75
139,233039.71,4283458.8,127.74000000000001
140,233039.52000000002,4283454.97,127.7
141,233039.42,4283453.07,127.71000000000001
142,233039.33000000002,4283451.16,127.67
143,233039.22,4283449.25,127.62
144,233039.03,4283445.41,127.61
145,233038.89,4283442.55,127.64
146,233040.41,4283450.07,127.67
147,233040.61000000002,4283453.98,127.73
148,233040.66,4283454.94,127.69
149,233040.76,4283456.92,127.73
150,233040.81,4283457.87,127.74000000000001
151,233041.21,4283446.48,127.63000000000001
152,233041.06,4283443.6,127.58
153,233042.18,4283444.53,127.60000000000001
154,233042.23,4283445.5,127.61
155,233042.43,4283449.42,127.61
156,233042.63,4283453.3100000005,127.68
157,233042.69,4283454.3,127.68
158,233042.74,4283455.28,127.71000000000001
159,233042.79,4283456.25,127.74000000000001
160,233044.39,4283469.63,127.86
161,233044.31,4283467.75,127.84
162,233044.11000000002,4283463.92,127.78
163,233043.05000000002,4283442.93,127.55
164,233044.2,4283443.79,127.60000000000001
165,233044.30000000002,4283445.75,127.65
166,233044.4,4283447.67,127.63000000000001
167,233044.5,4283449.61,127.67
168,233044.56,4283450.59,127.7
169,233044.61000000002,4283451.53,127.7
170,233044.75,4283454.44,127.71000000000001
171,233044.9,4283457.36,127.68
172,233045.0,4283459.29,127.67
173,233045.05000000002,4283460.26,127.71000000000001
174,233045.1,4283461.25,127.72
175,233045.15,4283462.22,127.71000000000001
176,233046.51,4283470.33,127.88000000000001
177,233046.09,4283461.7700000005,127.74000000000001
178,233046.03,4283460.8,127.71000000000001
179,233045.99,4283459.86,127.7
180,233045.89,4283457.95,127.67
181,233045.80000000002,4283456.03,127.71000000000001
182,233046.35,4283444.78,127.57000000000001
183,233046.39,4283445.76,127.63000000000001
184,233046.5,4283447.68,127.65
185,233046.65,4283450.6,127.71000000000001
186,233046.95,4283456.43,127.72
187,233047.0,4283457.41,127.72
188,233047.14,4283460.33,127.72
189,233047.2,4283461.3100000005,127.75
190,233047.25,4283462.29,127.73
191,233047.45,4283466.19,127.83
192,233047.49,4283467.15,127.81
193,233048.16,4283463.09,127.74000000000001
194,233048.12,4283462.14,127.74000000000001
195,233048.08000000002,4283461.2,127.74000000000001
196,233047.98,4283459.28,127.72
197,233047.51,4283449.75,127.65
198,232963.12,4283449.3100000005,127.98
199,232963.52000000002,4283456.16,128.14000000000001
200,232963.57,4283457.12,128.14000000000001
201,232963.63,4283458.11,128.18
202,232963.68,4283459.09,128.2
203,232963.96,4283463.99,128.39000000000001
204,232964.14,4283466.92,128.49
205,232965.05000000002,4283447.32,127.92
206,232965.38,4283453.15,128.02
207,232965.44,4283454.12,128.06
208,232965.49,4283455.1,128.12
209,232965.55000000002,4283456.08,128.13
210,232965.61000000002,4283457.03,128.15
211,232965.72,4283459.0,128.16
212,232965.83000000002,4283460.95,128.23
213,232966.05000000002,4283464.84,128.37
214,232966.17,4283466.8,128.49
215,232966.44,4283471.7,128.67000000000002
216,232966.5,4283472.66,128.7
217,232967.42,4283471.74,128.67000000000002
218,232967.34,4283451.71,128.02
219,232967.39,4283452.7,128.02
220,232967.5,4283454.65,128.1
221,232967.55000000002,4283455.62,128.11
222,232968.0,4283463.47,128.35
223,232968.12,4283465.46,128.37
224,232968.46,4283471.34,128.65
225,232969.07,4283446.32,127.97
226,232969.4,4283452.13,128.03
227,232969.51,4283454.09,128.08
228,232969.63,4283456.03,128.16
229,232969.74,4283457.99,128.16
230,232969.79,4283458.96,128.21
231,232969.85,4283459.92,128.23
232,232969.9,4283460.9,128.27
233,232970.07,4283463.84,128.36
234,232970.45,4283470.66,128.64000000000001
235,232970.56,4283472.59,128.71
236,232971.21,4283466.41,128.46
237,232971.23,4283447.72,127.99000000000001
238,232971.28,4283448.69,128.02
239,232971.45,4283451.62,128.02
240,232971.56,4283453.55,128.07
241,232971.62,4283454.55,128.09
242,232971.68,4283455.53,128.13
243,232972.01,4283461.39,128.24
244,232972.62,4283472.17,128.66
