,x,y,z
1982,214549.28,3884583.4,103.88
1983,214549.81,3884585.5100000002,102.61
1984,214549.05000000002,3884584.5700000003,106.16
1985,214548.51,3884582.43,107.48
1986,214548.07,3884580.66,98.33
1987,214547.86000000002,3884579.8200000003,93.33
1988,214547.52000000002,3884578.48,100.03
1989,214547.52000000002,3884578.47,93.29
1990,214547.43,3884578.11,97.02
1991,214547.02000000002,3884576.46,93.32000000000001
1992,214546.6,3884574.7800000003,96.97
1993,214491.98,3884586.11,104.83
1994,214545.54,3884570.59,113.39
1995,214545.1,3884568.84,111.02
1996,214545.0,3884568.41,108.54
1997,214544.92,3884568.09,112.10000000000001
1998,214490.48,3884582.06,92.3
1999,214544.72,3884567.29,106.36
2000,214544.58000000002,3884566.73,112.55
2001,214544.78,3884567.52,96.37
2002,214544.66,3884567.0500000003,101.69
2003,214544.67,3884567.08,93.92
2004,214489.99,3884580.06,92.34
2005,214542.92,3884560.13,105.88
2006,214488.2,3884572.75,92.74
2007,214542.36000000002,3884557.88,101.5
2008,214487.71,3884570.75,92.96000000000001
2009,214487.39,3884569.42,93.2
2010,214541.52000000002,3884554.52,102.72
2011,214541.44,3884554.21,98.49000000000001
2012,214540.61000000002,3884550.88,99.43
2013,214540.41,3884550.1,101.23
2014,214539.98,3884548.38,98.18
2015,214538.6,3884542.88,102.77
2016,214484.04,3884555.6,94.65
2017,214538.11000000002,3884540.91,94.18
2018,214536.18,3884533.17,94.27
2019,214481.34,3884544.64,94.77
2020,214479.43,3884536.96,94.67
2021,214477.37,3884531.72,94.7
2022,214481.43,3884548.23,94.65
2023,214537.91,3884543.29,101.06
2024,214483.79,3884557.87,94.36
2025,214538.18,3884544.37,103.85000000000001
2026,214538.38,3884545.15,101.9
2027,214538.67,3884546.33,103.33
2028,214538.89,3884547.2,100.23
2029,214486.01,3884566.99,93.61
2030,214540.61000000002,3884554.1,94.49
2031,214541.80000000002,3884558.88,99.37
2032,214488.23,3884576.22,92.48
2033,214542.52000000002,3884561.7800000003,103.48
2034,214542.89,3884563.25,93.96000000000001
2035,214542.63,3884562.19,106.2
2036,214542.78,3884562.81,106.58
2037,214542.98,3884563.63,104.59
2038,214542.91,3884563.3200000003,108.16
2039,214490.21,3884582.09,105.9
2040,214490.43,3884582.35,109.77
2041,214544.42,3884569.37,105.72
2042,214544.79,3884570.84,96.8
2043,214490.48,3884585.45,92.12
2044,214545.18,3884572.43,114.79
2045,214545.35,3884573.1,107.7
2046,214491.67,3884587.84,107.10000000000001
2047,214545.80000000002,3884574.91,102.27
2048,214545.49,3884573.67,115.35000000000001
2049,214491.93,3884587.81,113.61
2050,214546.23,3884576.62,98.16
2051,214546.22,3884576.58,105.41
2052,214546.54,3884577.88,105.5
2053,214547.19,3884580.47,99.23
2054,214547.06,3884579.96,104.33
2055,214547.2,3884580.5,112.06
2056,214548.16,3884584.36,93.36
2057,214548.32,3884584.99,100.18
2058,214548.46,3884585.54,94.83
2059,214548.46,3884585.54,101.28
2060,214548.08000000002,3884586.22,94.96000000000001
2061,214547.52000000002,3884584.0,103.46000000000001
2062,214547.11000000002,3884582.34,93.06
2063,214545.78,3884577.06,105.86
2064,214545.25,3884574.96,106.85000000000001
2065,214545.05000000002,3884574.18,108.12
2066,214545.17,3884574.65,103.13
2067,214545.28,3884575.06,98.82000000000001
2068,214545.23,3884574.86,93.86
2069,214544.76,3884573.0,106.42
2070,214490.35,3884587.2,92.21000000000001
2071,214490.5,3884586.19,102.01
2072,214490.06,3884583.8000000003,105.84
2073,214489.78,3884582.19,108.71000000000001
2074,214543.63,3884568.5100000002,112.13
2075,214543.22,3884566.86,93.76
2076,214543.08000000002,3884566.29,100.09
2077,214488.53,3884579.85,92.14
2078,214542.88,3884565.5300000003,93.78
2079,214542.75,3884564.98,99.99000000000001
2080,214488.21,3884578.5100000002,92.24
2081,214540.74,3884556.99,101.19
2082,214540.45,3884555.83,99.4
2083,214485.93,3884569.18,93.03
2084,214538.61000000002,3884548.5,101.45
2085,214538.58000000002,3884548.38,94.48
2086,214538.28,3884547.18,101.73
2087,214537.84,3884545.4,99.55
2088,214536.64,3884540.62,94.07000000000001
2089,214481.77000000002,3884552.09,94.67
2090,214534.38,3884531.59,94.25
2091,214479.38,3884542.43,94.75
2092,214477.16,3884533.5,94.65
2093,214477.23,3884536.94,94.66
2094,214477.7,3884538.84,94.74
2095,214479.59,3884546.5,94.63
2096,214481.96,3884556.16,94.41
2097,214537.28,3884546.41,105.29
2098,214483.7,3884563.35,93.68
2099,214538.29,3884550.45,94.56
2100,214484.18,3884565.3200000003,93.52
2101,214538.77000000002,3884552.39,94.60000000000001
2102,214485.93,3884572.6,92.46000000000001
2103,214540.57,3884559.59,94.39
2104,214541.99,3884565.27,104.26
2105,214488.2,3884581.85,92.11
2106,214542.88,3884568.85,93.7
2107,214488.68,3884583.85,91.94
2108,214543.21,3884570.15,101.12
2109,214543.24,3884570.3000000003,106.51
2110,214489.76,3884585.3000000003,110.0
2111,214544.87,3884576.8000000003,93.5
2112,214544.88,3884576.84,99.93
2113,214544.85,3884576.72,108.09
2114,214545.33000000002,3884578.64,101.83
2115,214545.17,3884578.0,108.39
2116,214545.54,3884579.46,93.45
2117,214546.65,3884583.89,102.3
2118,214547.21,3884586.15,93.29
2119,214546.94,3884585.06,103.91
2120,214547.2,3884586.09,100.29
2121,214545.49,3884581.1,103.22
2122,214545.19,3884579.9,101.79
2123,214545.24,3884580.0700000003,93.25
2124,214544.96,3884578.96,97.72
2125,214544.76,3884578.19,98.68
2126,214544.89,3884578.7,93.49
2127,214544.56,3884577.38,93.26
2128,214543.37,3884572.63,101.09
2129,214488.38,3884582.31,105.54
2130,214542.53,3884569.29,101.35000000000001
2131,214486.37,3884576.33,92.22
2132,214486.28,3884575.22,96.93
2133,214486.11000000002,3884573.0300000003,106.19
2134,214538.7,3884554.0500000003,94.74
2135,214484.1,3884567.0,93.25
2136,214536.88,3884546.79,104.42
2137,214482.34,3884559.75,93.94
2138,214536.36000000002,3884544.72,106.2
